MatchID,TEAMID,COUNTRY,SEASON,MATCHDATE,TEAMID,TEAMAVG,TEAMMAX,TEAMMIN
15543,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',9803,27,34,21
15544,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',10228,23,30,19
15544,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',8611,24,29,18
15545,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',10229,23,30,19
15545,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',8277,25,31,19
15546,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',9791,24,33,19
15546,13274,13274, u'2015/2016', u'2016-02-06 00:00:00',6413,24,30,20
15547,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',8593,23,29,19
15547,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',10235,25,35,20
15548,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',8526,22,28,19
15548,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',8464,23,33,20
15549,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',8674,25,31,20
15549,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',7788,23,27,19
15550,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',9908,25,30,19
15550,13274,13274, u'2015/2016', u'2016-02-07 00:00:00',8640,24,28,20
15551,13274,13274, u'2015/2016', u'2016-02-12 00:00:00',7788,24,31,19
15551,13274,13274, u'2015/2016', u'2016-02-12 00:00:00',9908,23,28,19
15552,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',9791,25,33,19
15552,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',10229,23,31,19
15553,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',8525,27,32,21
15553,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',8526,23,28,19
15554,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',9803,26,34,21
15554,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',8611,24,29,18
15555,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',8277,25,31,19
15555,13274,13274, u'2015/2016', u'2016-02-13 00:00:00',10228,23,30,19
15556,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',8674,25,31,20
15556,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',8593,23,29,19
15557,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',6413,23,29,20
15557,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',10235,25,35,19
15558,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',10218,27,30,23
15558,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',10217,27,33,21
15559,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',8464,24,33,20
15559,13274,13274, u'2015/2016', u'2016-02-14 00:00:00',8640,24,28,21
15560,13274,13274, u'2015/2016', u'2016-02-19 00:00:00',10217,26,32,21
15560,13274,13274, u'2015/2016', u'2016-02-19 00:00:00',6413,23,29,20
15561,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',10229,23,31,19
15561,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',8674,24,31,18
15562,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',10228,23,30,19
15562,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',8464,25,33,20
15563,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',8640,23,28,20
15563,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',9791,27,33,21
15564,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',8611,23,29,18
15564,13274,13274, u'2015/2016', u'2016-02-20 00:00:00',7788,24,27,19
15565,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',10235,26,35,19
15565,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',9803,26,34,21
15566,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',9908,24,28,19
15566,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',8525,27,34,21
15567,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',8593,23,29,19
15567,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',10218,27,31,21
15568,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',8526,23,28,21
15568,13274,13274, u'2015/2016', u'2016-02-21 00:00:00',8277,24,29,19
15569,13274,13274, u'2015/2016', u'2016-02-26 00:00:00',10218,27,31,23
15569,13274,13274, u'2015/2016', u'2016-02-26 00:00:00',8464,25,35,20
15570,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',8611,23,29,18
15570,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',8674,25,31,20
15571,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',7788,26,31,19
15571,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',6413,23,27,20
15572,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',8640,24,29,20
15572,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',10217,25,32,20
15573,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',8277,25,31,19
15573,13274,13274, u'2015/2016', u'2016-02-27 00:00:00',8525,25,30,21
15574,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',9791,26,33,21
15574,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',9803,26,34,21
15575,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',8526,23,28,21
15575,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',10228,23,30,19
15576,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',9908,24,30,19
15576,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',10235,26,35,21
15577,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',8593,23,26,19
15577,13274,13274, u'2015/2016', u'2016-02-28 00:00:00',10229,23,31,19
15578,13274,13274, u'2015/2016', u'2016-03-04 00:00:00',10217,26,32,20
15578,13274,13274, u'2015/2016', u'2016-03-04 00:00:00',8611,23,29,18
15579,13274,13274, u'2015/2016', u'2016-03-05 00:00:00',6413,24,29,20
15579,13274,13274, u'2015/2016', u'2016-03-05 00:00:00',8526,23,27,21
15580,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',10229,23,31,19
15580,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',10218,27,31,21
15581,13274,13274, u'2015/2016', u'2016-03-05 00:00:00',8674,24,31,18
15581,13274,13274, u'2015/2016', u'2016-03-05 00:00:00',8640,24,29,21
15582,13274,13274, u'2015/2016', u'2016-03-05 00:00:00',10228,23,30,19
15582,13274,13274, u'2015/2016', u'2016-03-05 00:00:00',9908,25,30,19
15583,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',8464,24,33,20
15583,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',9791,25,33,21
15584,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',8525,26,34,21
15584,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',8593,24,29,19
15585,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',9803,26,34,21
15585,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',8277,25,31,19
15586,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',10235,26,35,21
15586,13274,13274, u'2015/2016', u'2016-03-06 00:00:00',7788,26,31,19
15587,13274,13274, u'2015/2016', u'2016-03-11 00:00:00',8526,24,28,21
15587,13274,13274, u'2015/2016', u'2016-03-11 00:00:00',9803,26,34,21
15588,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',8525,26,34,21
15588,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',10229,23,31,18
15589,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',8640,24,29,21
15589,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',10228,22,27,19
15590,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',8611,23,29,18
15590,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',6413,24,29,20
15591,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',10218,26,31,21
15591,13274,13274, u'2015/2016', u'2016-03-12 00:00:00',8674,25,31,18
15592,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',9908,25,30,19
15592,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',10217,26,32,20
15593,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',9791,26,33,21
15593,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',7788,26,31,19
15594,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',8277,25,31,19
15594,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',10235,26,35,21
15595,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',8593,24,29,19
15595,13274,13274, u'2015/2016', u'2016-03-13 00:00:00',8464,25,34,21
15596,13274,13274, u'2015/2016', u'2016-03-18 00:00:00',9908,25,30,19
15596,13274,13274, u'2015/2016', u'2016-03-18 00:00:00',10218,26,31,21
15597,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',10228,22,27,19
15597,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',9791,26,33,21
15598,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',10235,25,31,21
15598,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',8526,23,28,19
15599,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',6413,24,30,20
15599,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',8525,26,33,19
15600,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',7788,25,31,19
15600,13274,13274, u'2015/2016', u'2016-03-19 00:00:00',9803,27,34,21
15601,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',8611,23,29,18
15601,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',10229,23,31,18
15602,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',8674,25,31,18
15602,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',8277,24,29,19
15603,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',10217,26,32,20
15603,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',8464,24,34,18
15604,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',8640,24,29,21
15604,13274,13274, u'2015/2016', u'2016-03-20 00:00:00',8593,24,29,19
15605,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',9791,26,33,21
15605,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',9908,25,30,19
15606,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',8526,24,28,21
15606,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',7788,26,31,19
15607,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',10229,21,25,18
15607,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',8640,24,28,20
15608,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',10235,27,35,21
15608,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',10218,26,31,21
15609,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',8525,27,34,21
15609,13274,13274, u'2015/2016', u'2016-04-02 00:00:00',8611,24,29,19
15610,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',8464,24,34,20
15610,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',8277,24,31,18
15611,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',9803,26,34,21
15611,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',10228,22,27,19
15612,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',10217,26,34,20
15612,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',8674,25,31,18
15613,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',8593,24,29,19
15613,13274,13274, u'2015/2016', u'2016-04-03 00:00:00',6413,24,30,20
15614,13274,13274, u'2015/2016', u'2015-08-21 00:00:00',8674,24,28,20
15614,13274,13274, u'2015/2016', u'2015-08-21 00:00:00',10218,25,30,21
15615,13274,13274, u'2015/2016', u'2015-08-22 00:00:00',9803,26,32,20
15615,13274,13274, u'2015/2016', u'2015-08-22 00:00:00',8526,22,28,18
15616,13274,13274, u'2015/2016', u'2015-08-22 00:00:00',10228,23,29,18
15616,13274,13274, u'2015/2016', u'2015-08-22 00:00:00',8640,24,28,21
15617,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',8464,25,31,20
15617,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',8593,22,29,18
15618,13274,13274, u'2015/2016', u'2015-08-22 00:00:00',7788,25,30,20
15618,13274,13274, u'2015/2016', u'2015-08-22 00:00:00',9791,25,32,20
15619,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',6413,24,33,20
15619,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',8611,23,29,18
15620,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',10229,22,25,19
15620,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',8525,25,33,18
15621,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',10217,27,33,20
15621,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',9908,24,29,19
15622,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',10235,26,35,20
15622,13274,13274, u'2015/2016', u'2015-08-23 00:00:00',8277,23,30,18
15623,13274,13274, u'2015/2016', u'2016-04-08 00:00:00',6413,24,30,20
15623,13274,13274, u'2015/2016', u'2016-04-08 00:00:00',9803,26,34,21
15624,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',10218,26,31,21
15624,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',9791,26,33,21
15625,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',7788,25,31,19
15625,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',8593,24,29,19
15626,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',8277,24,29,18
15626,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',10217,26,34,20
15627,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',8640,24,28,20
15627,13274,13274, u'2015/2016', u'2016-04-09 00:00:00',8525,26,34,21
15628,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',10228,23,30,19
15628,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',10229,23,31,18
15629,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',9908,25,30,19
15629,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',8464,24,34,20
15630,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',8674,26,31,21
15630,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',8526,24,28,21
15631,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',8611,23,29,18
15631,13274,13274, u'2015/2016', u'2016-04-10 00:00:00',10235,27,35,21
15632,13274,13274, u'2015/2016', u'2016-04-15 00:00:00',8526,24,28,21
15632,13274,13274, u'2015/2016', u'2016-04-15 00:00:00',8611,24,30,18
15633,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',8277,24,29,18
15633,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',9791,26,33,21
15634,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',10235,27,35,21
15634,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',8674,25,31,20
15635,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',10229,23,31,19
15635,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',6413,24,29,20
15636,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',9803,27,34,21
15636,13274,13274, u'2015/2016', u'2016-04-16 00:00:00',8640,23,28,20
15637,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',8593,23,27,19
15637,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',9908,24,29,19
15638,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',8525,26,34,21
15638,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',10217,28,34,20
15639,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',8464,24,34,20
15639,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',7788,25,31,19
15640,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',10218,26,31,21
15640,13274,13274, u'2015/2016', u'2016-04-17 00:00:00',10228,23,30,19
15641,13274,13274, u'2015/2016', u'2016-04-19 00:00:00',8674,24,31,18
15641,13274,13274, u'2015/2016', u'2016-04-19 00:00:00',9803,27,34,21
15642,13274,13274, u'2015/2016', u'2016-04-19 00:00:00',8640,25,32,22
15642,13274,13274, u'2015/2016', u'2016-04-19 00:00:00',8277,24,29,18
15643,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',8611,23,30,18
15643,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',10218,26,31,23
15644,13274,13274, u'2015/2016', u'2016-04-21 00:00:00',10217,26,34,20
15644,13274,13274, u'2015/2016', u'2016-04-21 00:00:00',10229,23,31,19
15645,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',6413,25,33,20
15645,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',8464,24,34,20
15646,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',10228,23,30,19
15646,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',8593,24,29,22
15647,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',9908,25,30,20
15647,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',8526,23,28,21
15648,13274,13274, u'2015/2016', u'2016-04-21 00:00:00',7788,25,31,20
15648,13274,13274, u'2015/2016', u'2016-04-21 00:00:00',8525,26,32,21
15649,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',9791,26,33,21
15649,13274,13274, u'2015/2016', u'2016-04-20 00:00:00',10235,24,30,21
15650,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',10228,23,30,19
15650,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8674,25,31,18
15651,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',10229,23,31,19
15651,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8526,23,28,21
15652,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8525,26,32,24
15652,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',10235,25,31,21
15653,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8593,23,27,18
15653,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8611,24,30,18
15654,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8640,24,29,20
15654,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',7788,25,31,20
15655,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',10218,27,31,23
15655,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',6413,24,30,20
15656,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',9791,26,33,21
15656,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',10217,25,33,19
15657,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8277,23,28,18
15657,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',9908,24,30,19
15658,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',8464,24,34,18
15658,13274,13274, u'2015/2016', u'2016-05-01 00:00:00',9803,28,34,24
15659,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',7788,26,31,22
15659,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',10218,27,31,23
15660,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',9908,25,30,19
15660,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',10229,24,31,19
15661,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',10235,26,35,21
15661,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8464,25,34,20
15662,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',6413,25,34,20
15662,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8640,25,29,22
15663,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8526,23,28,19
15663,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8593,23,27,18
15664,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',9803,27,34,21
15664,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8525,26,29,21
15665,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8674,25,31,18
15665,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',9791,24,33,17
15666,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',10217,25,34,19
15666,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',10228,23,27,19
15667,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8611,24,30,18
15667,13274,13274, u'2015/2016', u'2016-05-08 00:00:00',8277,24,29,19
15668,13274,13274, u'2015/2016', u'2015-08-28 00:00:00',8525,27,33,22
15668,13274,13274, u'2015/2016', u'2015-08-28 00:00:00',8464,24,31,20
15669,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',9908,23,29,19
15669,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',8674,24,28,20
15670,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',10228,22,26,18
15670,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',6413,24,33,20
15671,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',10218,25,30,21
15671,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',8526,23,27,20
15672,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',9791,25,32,20
15672,13274,13274, u'2015/2016', u'2015-08-29 00:00:00',8611,23,28,18
15673,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',8593,21,26,18
15673,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',10217,27,33,20
15674,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',10229,22,26,19
15674,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',9803,26,32,20
15675,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',8277,23,30,18
15675,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',7788,25,30,20
15676,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',8640,24,28,21
15676,13274,13274, u'2015/2016', u'2015-08-30 00:00:00',10235,27,35,20
15677,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',8526,23,27,20
15677,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',10229,23,26,21
15678,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',9803,26,32,20
15678,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',8464,24,31,20
15679,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',8611,23,29,18
15679,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',8593,22,26,18
15680,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',7788,25,30,20
15680,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',8640,24,28,20
15681,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',6413,24,33,20
15681,13274,13274, u'2015/2016', u'2015-09-12 00:00:00',10218,25,30,21
15682,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',8674,25,30,21
15682,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',10228,23,29,18
15683,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',10235,26,35,20
15683,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',8525,25,33,19
15684,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',10217,26,33,19
15684,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',9791,25,32,21
15685,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',9908,23,29,19
15685,13274,13274, u'2015/2016', u'2015-09-13 00:00:00',8277,23,30,18
15686,13274,13274, u'2015/2016', u'2015-09-18 00:00:00',8464,24,31,20
15686,13274,13274, u'2015/2016', u'2015-09-18 00:00:00',10228,23,29,18
15687,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',7788,24,31,19
15687,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',8611,23,29,18
15688,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',6413,24,33,20
15688,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',10217,26,33,19
15689,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',9791,25,32,21
15689,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',8640,23,27,20
15690,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',8525,26,33,21
15690,13274,13274, u'2015/2016', u'2015-09-19 00:00:00',9908,23,29,19
15691,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',9803,26,32,20
15691,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',10235,26,35,20
15692,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',10218,25,30,21
15692,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',8593,21,26,18
15693,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',8277,23,30,18
15693,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',8526,23,26,20
15694,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',8674,25,30,21
15694,13274,13274, u'2015/2016', u'2015-09-20 00:00:00',10229,22,26,19
15695,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',10228,23,29,18
15695,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',8277,24,30,18
15696,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',9908,23,29,19
15696,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',7788,25,31,19
15697,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',8593,21,26,18
15697,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',8674,25,30,21
15698,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',10229,23,33,19
15698,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',9791,25,33,21
15699,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',8640,25,31,20
15699,13274,13274, u'2015/2016', u'2015-09-26 00:00:00',8464,24,31,20
15700,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',8526,24,28,20
15700,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',8525,26,33,21
15701,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',10235,26,35,20
15701,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',6413,24,29,20
15702,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',10217,27,33,19
15702,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',10218,25,30,21
15703,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',8611,23,29,18
15703,13274,13274, u'2015/2016', u'2015-09-27 00:00:00',9803,26,32,21
15704,13274,13274, u'2015/2016', u'2015-10-02 00:00:00',9791,25,33,21
15704,13274,13274, u'2015/2016', u'2015-10-02 00:00:00',10228,23,29,18
15705,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',8464,24,31,20
15705,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',10217,27,33,19
15706,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',9803,26,32,21
15706,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',7788,26,31,19
15707,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',8525,26,33,21
15707,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',6413,23,29,20
15708,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',10218,26,30,21
15708,13274,13274, u'2015/2016', u'2015-10-03 00:00:00',9908,24,29,19
15709,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',8526,23,28,19
15709,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',10235,26,35,19
15710,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',8593,21,26,18
15710,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',8640,23,29,20
15711,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',8277,23,30,18
15711,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',8674,24,30,21
15712,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',10229,23,33,19
15712,13274,13274, u'2015/2016', u'2015-10-04 00:00:00',8611,23,29,18
